NUTS,YEAR,ELC,LEVEL,geometry,AREA,POPULATION,GDP_cap,COMP_emp,CDD,HDD,ELC_cap,POP_density
FRK2,2021,51330.30623438,2,"POLYGON ((3960563.7776999995 2603991.6841, 3973679.9637 2583619.9009000007, 3985291.5516999997 2588330.571799999, 4001058.4233 2581813.7558999993, 4018233.3856000006 2597241.8249999993, 4024036.8116999995 2591969.0944999997, 4022416.092599999 2586011.9647000004, 4008290.6635999996 2566176.7631, 4030112.0298999995 2572259.6481, 4029619.3168 2585045.5176999997, 4052007.3910000008 2599217.4836999997, 4076472.880999999 2595665.6992000006, 4074932.2623999994 2565753.8264000006, 4091539.9584999997 2538951.4132000003, 4072064.4948999994 2523773.4279999994, 4085303.2194999997 2506413.6849000007, 4087227.483100001 2493525.136600001, 4094309.3320000004 2488413.1999999993, 4098609.7853999995 2481039.692500001, 4092693.4158999994 2462257.8543, 4055455.9967 2450215.5264, 4039655.5911 2445841.0442999993, 4026458.1203000005 2453484.853, 4024291.9332999997 2444163.5645000003, 4030857.4542999994 2434383.7468999997, 4030336.9297 2426410.6290000007, 4004807.0889 2420739.2511, 3987845.9560000002 2408864.796, 3974498.5547 2400850.7009999994, 3971000.9979999997 2385293.809699999, 3958475.4388999995 2381717.648, 3958549.5601000004 2372661.7651000004, 3972310.3442 2364652.8265000004, 3975170.9343999997 2352162.2295999993, 3960124.124399999 2344808.0768999998, 3924738.523499999 2368616.200200001, 3920988.4597999994 2380047.0484999996, 3913880.9331 2375481.1741000004, 3911208.9343 2362461.1613, 3893848.7244000006 2372971.1033999994, 3893292.4988 2366400.4825, 3882414.7773 2373691.3731999993, 3857416.681500001 2370792.861199999, 3848544.1807000004 2376977.4383000005, 3842965.6295 2391302.5909, 3834643.2356000002 2423604.040100001, 3868847.5525 2447285.3345, 3887556.059800001 2474299.9364, 3871890.2952999994 2491308.7305999994, 3842693.3233000003 2491235.4375, 3849614.4778000005 2508205.060799999, 3832469.7488 2538827.569, 3831946.8291999996 2556053.1787, 3841253.5238000005 2562994.3422, 3843378.544500001 2588582.4739999995, 3850859.934699999 2592945.2327999994, 3856818.138800001 2581651.8499999996, 3879612.9207000006 2578930.3786999993, 3887972.4683999997 2583761.2339999992, 3891630.9147999994 2590776.8545999993, 3908726.6592999995 2589806.3452000003, 3917848.6752000004 2576778.9517, 3932723.0055 2611473.0818000007, 3948808.4322999995 2611266.0165999997, 3960563.7776999995 2603991.6841))",45077.84198032666,6745694.0,36.7,47.175650000000005,32.0,2796.0,7.609344010324215,149.64545114968072
FRK2,2022,79209.76150821,2,"POLYGON ((3960563.7776999995 2603991.6841, 3973679.9637 2583619.9009000007, 3985291.5516999997 2588330.571799999, 4001058.4233 2581813.7558999993, 4018233.3856000006 2597241.8249999993, 4024036.8116999995 2591969.0944999997, 4022416.092599999 2586011.9647000004, 4008290.6635999996 2566176.7631, 4030112.0298999995 2572259.6481, 4029619.3168 2585045.5176999997, 4052007.3910000008 2599217.4836999997, 4076472.880999999 2595665.6992000006, 4074932.2623999994 2565753.8264000006, 4091539.9584999997 2538951.4132000003, 4072064.4948999994 2523773.4279999994, 4085303.2194999997 2506413.6849000007, 4087227.483100001 2493525.136600001, 4094309.3320000004 2488413.1999999993, 4098609.7853999995 2481039.692500001, 4092693.4158999994 2462257.8543, 4055455.9967 2450215.5264, 4039655.5911 2445841.0442999993, 4026458.1203000005 2453484.853, 4024291.9332999997 2444163.5645000003, 4030857.4542999994 2434383.7468999997, 4030336.9297 2426410.6290000007, 4004807.0889 2420739.2511, 3987845.9560000002 2408864.796, 3974498.5547 2400850.7009999994, 3971000.9979999997 2385293.809699999, 3958475.4388999995 2381717.648, 3958549.5601000004 2372661.7651000004, 3972310.3442 2364652.8265000004, 3975170.9343999997 2352162.2295999993, 3960124.124399999 2344808.0768999998, 3924738.523499999 2368616.200200001, 3920988.4597999994 2380047.0484999996, 3913880.9331 2375481.1741000004, 3911208.9343 2362461.1613, 3893848.7244000006 2372971.1033999994, 3893292.4988 2366400.4825, 3882414.7773 2373691.3731999993, 3857416.681500001 2370792.861199999, 3848544.1807000004 2376977.4383000005, 3842965.6295 2391302.5909, 3834643.2356000002 2423604.040100001, 3868847.5525 2447285.3345, 3887556.059800001 2474299.9364, 3871890.2952999994 2491308.7305999994, 3842693.3233000003 2491235.4375, 3849614.4778000005 2508205.060799999, 3832469.7488 2538827.569, 3831946.8291999996 2556053.1787, 3841253.5238000005 2562994.3422, 3843378.544500001 2588582.4739999995, 3850859.934699999 2592945.2327999994, 3856818.138800001 2581651.8499999996, 3879612.9207000006 2578930.3786999993, 3887972.4683999997 2583761.2339999992, 3891630.9147999994 2590776.8545999993, 3908726.6592999995 2589806.3452000003, 3917848.6752000004 2576778.9517, 3932723.0055 2611473.0818000007, 3948808.4322999995 2611266.0165999997, 3960563.7776999995 2603991.6841))",45077.84198032666,6792224.0,37.3,48.03507,138.0,2348.0,11.661829985025523,150.67766560263317
FRK2,2023,48377.84289932,2,"POLYGON ((3960563.7776999995 2603991.6841, 3973679.9637 2583619.9009000007, 3985291.5516999997 2588330.571799999, 4001058.4233 2581813.7558999993, 4018233.3856000006 2597241.8249999993, 4024036.8116999995 2591969.0944999997, 4022416.092599999 2586011.9647000004, 4008290.6635999996 2566176.7631, 4030112.0298999995 2572259.6481, 4029619.3168 2585045.5176999997, 4052007.3910000008 2599217.4836999997, 4076472.880999999 2595665.6992000006, 4074932.2623999994 2565753.8264000006, 4091539.9584999997 2538951.4132000003, 4072064.4948999994 2523773.4279999994, 4085303.2194999997 2506413.6849000007, 4087227.483100001 2493525.136600001, 4094309.3320000004 2488413.1999999993, 4098609.7853999995 2481039.692500001, 4092693.4158999994 2462257.8543, 4055455.9967 2450215.5264, 4039655.5911 2445841.0442999993, 4026458.1203000005 2453484.853, 4024291.9332999997 2444163.5645000003, 4030857.4542999994 2434383.7468999997, 4030336.9297 2426410.6290000007, 4004807.0889 2420739.2511, 3987845.9560000002 2408864.796, 3974498.5547 2400850.7009999994, 3971000.9979999997 2385293.809699999, 3958475.4388999995 2381717.648, 3958549.5601000004 2372661.7651000004, 3972310.3442 2364652.8265000004, 3975170.9343999997 2352162.2295999993, 3960124.124399999 2344808.0768999998, 3924738.523499999 2368616.200200001, 3920988.4597999994 2380047.0484999996, 3913880.9331 2375481.1741000004, 3911208.9343 2362461.1613, 3893848.7244000006 2372971.1033999994, 3893292.4988 2366400.4825, 3882414.7773 2373691.3731999993, 3857416.681500001 2370792.861199999, 3848544.1807000004 2376977.4383000005, 3842965.6295 2391302.5909, 3834643.2356000002 2423604.040100001, 3868847.5525 2447285.3345, 3887556.059800001 2474299.9364, 3871890.2952999994 2491308.7305999994, 3842693.3233000003 2491235.4375, 3849614.4778000005 2508205.060799999, 3832469.7488 2538827.569, 3831946.8291999996 2556053.1787, 3841253.5238000005 2562994.3422, 3843378.544500001 2588582.4739999995, 3850859.934699999 2592945.2327999994, 3856818.138800001 2581651.8499999996, 3879612.9207000006 2578930.3786999993, 3887972.4683999997 2583761.2339999992, 3891630.9147999994 2590776.8545999993, 3908726.6592999995 2589806.3452000003, 3917848.6752000004 2576778.9517, 3932723.0055 2611473.0818000007, 3948808.4322999995 2611266.0165999997, 3960563.7776999995 2603991.6841))",45077.84198032666,6826040.0,38.7,47.633449999999996,128.0,2389.0,7.08724866823517,151.4278346106074
FRL0,2021,36228.37930097,2,"POLYGON ((4026458.1203000005 2453484.853, 4039655.5911 2445841.0442999993, 4055455.9967 2450215.5264, 4066234.9737 2426072.1219999995, 4084110.9975000005 2418025.3434999995, 4088123.4881999996 2404818.9069, 4078566.3036 2398682.6088999994, 4072122.9082999993 2384338.9679000005, 4072437.7837000005 2366359.4788000006, 4083816.1286999993 2351706.7597000003, 4111223.491699999 2338468.2437999994, 4128813.4474 2340011.1700999998, 4137476.9604 2330752.1697000004, 4121458.9529 2312169.3751, 4121719.5385 2300472.5979999993, 4114290.4915999994 2296841.2978000008, 4114147.2435 2297136.0012999997, 4112151.4201999996 2295312.8972999994, 4112096.3047 2294997.0957999993, 4111882.3718999997 2294742.4174000006, 4112306.9738999996 2294346.3310000002, 4092257.2125000004 2285990.0834, 4076029.7181 2271942.0627999995, 4072166.411800001 2268612.8674999997, 4069493.850299999 2264447.5693999995, 4054822.2909999993 2258757.4274000004, 4046956.2887999993 2236093.4488999993, 4018580.7865999993 2229741.6141999997, 3980633.007099999 2226726.329500001, 3968344.3807999995 2240334.946900001, 3946427.3279999997 2245301.6717000008, 3939369.9985000007 2259005.0636, 3920510.0571999997 2260935.9662999995, 3906706.6556 2271088.3310000002, 3888001.3506000005 2266051.818499999, 3877283.6516999993 2275377.5484999996, 3853357.737400001 2279282.4799000006, 3858616.225400001 2284605.6862000003, 3876122.9845000003 2302419.940199999, 3886252.470899999 2303607.975400001, 3897911.2545999996 2327569.9058999997, 3903336.2117999997 2337991.8247999996, 3893292.4988 2366400.4825, 3893848.7244000006 2372971.1033999994, 3911208.9343 2362461.1613, 3913880.9331 2375481.1741000004, 3920988.4597999994 2380047.0484999996, 3924738.523499999 2368616.200200001, 3960124.124399999 2344808.0768999998, 3975170.9343999997 2352162.2295999993, 3972310.3442 2364652.8265000004, 3958549.5601000004 2372661.7651000004, 3958475.4388999995 2381717.648, 3971000.9979999997 2385293.809699999, 3974498.5547 2400850.7009999994, 3987845.9560000002 2408864.796, 4004807.0889 2420739.2511, 4030336.9297 2426410.6290000007, 4030857.4542999994 2434383.7468999997, 4024291.9332999997 2444163.5645000003, 4026458.1203000005 2453484.853))",31750.289718727858,5127840.0,38.0,45.51312,97.0,2473.0,7.065036994323147,161.50529791781244
FRL0,2022,34749.11985114,2,"POLYGON ((4026458.1203000005 2453484.853, 4039655.5911 2445841.0442999993, 4055455.9967 2450215.5264, 4066234.9737 2426072.1219999995, 4084110.9975000005 2418025.3434999995, 4088123.4881999996 2404818.9069, 4078566.3036 2398682.6088999994, 4072122.9082999993 2384338.9679000005, 4072437.7837000005 2366359.4788000006, 4083816.1286999993 2351706.7597000003, 4111223.491699999 2338468.2437999994, 4128813.4474 2340011.1700999998, 4137476.9604 2330752.1697000004, 4121458.9529 2312169.3751, 4121719.5385 2300472.5979999993, 4114290.4915999994 2296841.2978000008, 4114147.2435 2297136.0012999997, 4112151.4201999996 2295312.8972999994, 4112096.3047 2294997.0957999993, 4111882.3718999997 2294742.4174000006, 4112306.9738999996 2294346.3310000002, 4092257.2125000004 2285990.0834, 4076029.7181 2271942.0627999995, 4072166.411800001 2268612.8674999997, 4069493.850299999 2264447.5693999995, 4054822.2909999993 2258757.4274000004, 4046956.2887999993 2236093.4488999993, 4018580.7865999993 2229741.6141999997, 3980633.007099999 2226726.329500001, 3968344.3807999995 2240334.946900001, 3946427.3279999997 2245301.6717000008, 3939369.9985000007 2259005.0636, 3920510.0571999997 2260935.9662999995, 3906706.6556 2271088.3310000002, 3888001.3506000005 2266051.818499999, 3877283.6516999993 2275377.5484999996, 3853357.737400001 2279282.4799000006, 3858616.225400001 2284605.6862000003, 3876122.9845000003 2302419.940199999, 3886252.470899999 2303607.975400001, 3897911.2545999996 2327569.9058999997, 3903336.2117999997 2337991.8247999996, 3893292.4988 2366400.4825, 3893848.7244000006 2372971.1033999994, 3911208.9343 2362461.1613, 3913880.9331 2375481.1741000004, 3920988.4597999994 2380047.0484999996, 3924738.523499999 2368616.200200001, 3960124.124399999 2344808.0768999998, 3975170.9343999997 2352162.2295999993, 3972310.3442 2364652.8265000004, 3958549.5601000004 2372661.7651000004, 3958475.4388999995 2381717.648, 3971000.9979999997 2385293.809699999, 3974498.5547 2400850.7009999994, 3987845.9560000002 2408864.796, 4004807.0889 2420739.2511, 4030336.9297 2426410.6290000007, 4030857.4542999994 2434383.7468999997, 4024291.9332999997 2444163.5645000003, 4026458.1203000005 2453484.853))",31750.289718727858,5170312.0,40.3,46.77566,222.0,2104.0,6.720894184169157,162.84298649880665
FRL0,2023,33766.57154329,2,"POLYGON ((4026458.1203000005 2453484.853, 4039655.5911 2445841.0442999993, 4055455.9967 2450215.5264, 4066234.9737 2426072.1219999995, 4084110.9975000005 2418025.3434999995, 4088123.4881999996 2404818.9069, 4078566.3036 2398682.6088999994, 4072122.9082999993 2384338.9679000005, 4072437.7837000005 2366359.4788000006, 4083816.1286999993 2351706.7597000003, 4111223.491699999 2338468.2437999994, 4128813.4474 2340011.1700999998, 4137476.9604 2330752.1697000004, 4121458.9529 2312169.3751, 4121719.5385 2300472.5979999993, 4114290.4915999994 2296841.2978000008, 4114147.2435 2297136.0012999997, 4112151.4201999996 2295312.8972999994, 4112096.3047 2294997.0957999993, 4111882.3718999997 2294742.4174000006, 4112306.9738999996 2294346.3310000002, 4092257.2125000004 2285990.0834, 4076029.7181 2271942.0627999995, 4072166.411800001 2268612.8674999997, 4069493.850299999 2264447.5693999995, 4054822.2909999993 2258757.4274000004, 4046956.2887999993 2236093.4488999993, 4018580.7865999993 2229741.6141999997, 3980633.007099999 2226726.329500001, 3968344.3807999995 2240334.946900001, 3946427.3279999997 2245301.6717000008, 3939369.9985000007 2259005.0636, 3920510.0571999997 2260935.9662999995, 3906706.6556 2271088.3310000002, 3888001.3506000005 2266051.818499999, 3877283.6516999993 2275377.5484999996, 3853357.737400001 2279282.4799000006, 3858616.225400001 2284605.6862000003, 3876122.9845000003 2302419.940199999, 3886252.470899999 2303607.975400001, 3897911.2545999996 2327569.9058999997, 3903336.2117999997 2337991.8247999996, 3893292.4988 2366400.4825, 3893848.7244000006 2372971.1033999994, 3911208.9343 2362461.1613, 3913880.9331 2375481.1741000004, 3920988.4597999994 2380047.0484999996, 3924738.523499999 2368616.200200001, 3960124.124399999 2344808.0768999998, 3975170.9343999997 2352162.2295999993, 3972310.3442 2364652.8265000004, 3958549.5601000004 2372661.7651000004, 3958475.4388999995 2381717.648, 3971000.9979999997 2385293.809699999, 3974498.5547 2400850.7009999994, 3987845.9560000002 2408864.796, 4004807.0889 2420739.2511, 4030336.9297 2426410.6290000007, 4030857.4542999994 2434383.7468999997, 4024291.9332999997 2444163.5645000003, 4026458.1203000005 2453484.853))",31750.289718727858,5194349.0,36.8,46.1855,173.0,2187.0,6.500635891675743,163.6000504567403
FRM0,2021,2011.910049,2,"POLYGON ((4266947.621200001 2057943.9748999998, 4254394.283600001 2033308.8670000006, 4222844.971999999 2050157.67, 4220326.791300001 2058514.3307000007, 4225270.7096 2063613.5944999997, 4210676.568700001 2094896.5561999995, 4204641.590399999 2142132.0298999995, 4218982.039899999 2162323.2841, 4231319.703600001 2170252.6466000006, 4247173.9882 2178937.1284, 4262693.118899999 2179540.667199999, 4267956.9877 2203511.7971, 4272726.9737 2206568.5271000005, 4277160.856899999 2198929.6067999993, 4279529.9571 2169742.498400001, 4281636.9375 2144027.551999999, 4283217.6996 2124880.8871, 4275779.8531 2098088.0387999993, 4271177.4068 2084154.0124999993, 4269200.538699999 2063100.6881000008, 4266947.621200001 2057943.9748999998))",8522.57403190159,347597.0,31.0,45.53322,189.0,1411.0,5.788053547642816,40.78544799949867
FRM0,2022,2109.317302,2,"POLYGON ((4266947.621200001 2057943.9748999998, 4254394.283600001 2033308.8670000006, 4222844.971999999 2050157.67, 4220326.791300001 2058514.3307000007, 4225270.7096 2063613.5944999997, 4210676.568700001 2094896.5561999995, 4204641.590399999 2142132.0298999995, 4218982.039899999 2162323.2841, 4231319.703600001 2170252.6466000006, 4247173.9882 2178937.1284, 4262693.118899999 2179540.667199999, 4267956.9877 2203511.7971, 4272726.9737 2206568.5271000005, 4277160.856899999 2198929.6067999993, 4279529.9571 2169742.498400001, 4281636.9375 2144027.551999999, 4283217.6996 2124880.8871, 4275779.8531 2098088.0387999993, 4271177.4068 2084154.0124999993, 4269200.538699999 2063100.6881000008, 4266947.621200001 2057943.9748999998))",8522.57403190159,351276.0,31.2,47.23641000000001,353.0,1241.0,6.004729335337455,41.217125094497064
FRM0,2023,1985.0236479999999,2,"POLYGON ((4266947.621200001 2057943.9748999998, 4254394.283600001 2033308.8670000006, 4222844.971999999 2050157.67, 4220326.791300001 2058514.3307000007, 4225270.7096 2063613.5944999997, 4210676.568700001 2094896.5561999995, 4204641.590399999 2142132.0298999995, 4218982.039899999 2162323.2841, 4231319.703600001 2170252.6466000006, 4247173.9882 2178937.1284, 4262693.118899999 2179540.667199999, 4267956.9877 2203511.7971, 4272726.9737 2206568.5271000005, 4277160.856899999 2198929.6067999993, 4279529.9571 2169742.498400001, 4281636.9375 2144027.551999999, 4283217.6996 2124880.8871, 4275779.8531 2098088.0387999993, 4271177.4068 2084154.0124999993, 4269200.538699999 2063100.6881000008, 4266947.621200001 2057943.9748999998))",8522.57403190159,354266.0,32.6,46.5201,274.0,1235.0,5.603201120062326,41.567958069230734
HR0,2021,16854.4,1,"MULTIPOLYGON (((4827385.8894 2618351.326199999, 4848359.353399999 2606260.0957999993, 4850286.352600001 2603109.4586999994, 4873086.6699 2587383.3027, 4885838.4597 2569452.5403000005, 4906605.3597 2565130.4036999997, 4914925.3323 2556676.2138, 4935711.286699999 2552486.5812999997, 4976870.196 2552895.478599999, 4992314.4575 2570854.5414000005, 5004436.5659 2574073.972100001, 5009623.0449 2575455.7397000007, 5017802.5362 2546871.2656999994, 5016505.000399999 2538121.2359999996, 5028318.304300001 2532985.3608999997, 5026320.3224 2528866.5682999995, 5024761.136399999 2522836.0852000006, 5024775.084899999 2517441.6346000005, 5036431.8465 2508356.4459000006, 5057460.896400001 2503939.1153999995, 5060947.4131000005 2497458.0582999997, 5036858.210899999 2490665.5537, 5040654.977600001 2470932.8562000003, 5031418.726399999 2462300.3444999997, 5033462.4998 2459084.4516000003, 5020769.6513 2457536.651900001, 5015404.0736 2460380.1396999992, 5010245.313999999 2474584.3247999996, 4991980.3915 2480137.603599999, 4970056.2302 2481405.5879999995, 4962362.7313 2476332.1107, 4951386.592499999 2480657.1336000003, 4937694.7245000005 2471023.4201999996, 4925277.3401999995 2476435.846999999, 4882408.3431 2477037.91, 4866164.7828 2484709.8380999994, 4855318.1229 2478149.647, 4835999.828600001 2479126.8115999997, 4817708.808599999 2453313.6142999995, 4793803.829299999 2472740.7041999996, 4779874.8684 2474907.3243000004, 4774121.292099999 2442304.3264000006, 4776286.1434 2436982.9724000003, 4779278.204399999 2423957.1742000002, 4792376.693700001 2418236.6075, 4805748.6822999995 2399810.7048000004, 4808948.301100001 2396140.9871999994, 4809434.5459 2391562.4036, 4815894.7116 2379809.6992000006, 4814757.7227 2364694.1284999996, 4818100.3302 2365426.7534, 4822203.2016 2361826.8532, 4846574.346000001 2341238.2278000005, 4888326.6428 2300436.0143, 4900705.0634 2294698.0956999995, 4911086.110200001 2289913.2917, 4912872.1216 2276350.0646, 4927371.7873 2260004.8387, 4945773.1910999995 2244856.0348000005, 4940419.141000001 2234729.765900001, 4940194.0162 2234682.4463, 4939791.0298999995 2234397.7953999992, 4939480.874500001 2233952.7191000003, 4939294.576099999 2233391.7333000004, 4939250.7937 2232770.9551999997, 4939353.9438000005 2232152.4923, 4939593.7453000005 2231598.2293999996, 4939946.2325 2231163.635399999, 4940376.4969 2230891.9836, 4938441.174699999 2226152.5945999995, 4924264.2896 2230040.2129999995, 4928801.310799999 2238881.045600001, 4920627.898499999 2249010.5722000003, 4886802.2689 2268475.4634000007, 4854348.4690000005 2266950.8205999993, 4852394.966499999 2272714.3034000006, 4860984.250700001 2278987.361199999, 4847895.302300001 2287209.8582000006, 4808250.023800001 2285465.8763999995, 4791693.5743 2308664.8050999995, 4768405.089500001 2323526.9977, 4754424.1558 2328444.7894, 4736579.2062 2352490.0627999995, 4738576.4717 2363661.5053000003, 4748631.4877 2369548.0387999993, 4743128.648499999 2376332.0623000003, 4714803.0076 2396112.9352, 4706013.147500001 2448078.6213000007, 4695831.141100001 2455414.1994000003, 4695332.375700001 2443283.7074999996, 4678832.0768 2447665.9909000006, 4675171.8134 2469249.615, 4665991.2915 2476709.806, 4658955.1307 2473497.7272999994, 4653693.8279 2458516.5646, 4636705.193499999 2421708.91, 4633597.151799999 2415926.876, 4631206.789799999 2420222.589400001, 4626335.567500001 2421164.053200001, 4604059.701300001 2457997.3674999997, 4596789.2424 2490032.137700001, 4606910.833699999 2489415.437000001, 4642725.0929000005 2494425.2696, 4643271.7804000005 2494333.5858999994, 4664180.862199999 2497554.2939, 4677333.5853 2517639.023499999, 4693793.505799999 2500744.4066000003, 4699974.1274999995 2496679.1708000004, 4710166.448100001 2501965.9672999997, 4730255.16 2493771.1679, 4740201.177300001 2500953.257200001, 4734364.3432 2512250.9121000003, 4732541.6392 2527198.8099000007, 4735901.171599999 2531543.4870999996, 4741351.1735 2535261.6369000003, 4760294.4781 2542138.637599999, 4763299.947699999 2557231.321799999, 4761849.6284 2565857.0636, 4756287.5679 2569024.9848999996, 4756017.780099999 2579784.749399999, 4767522.000399999 2589203.2477, 4773662.2333 2591913.8157, 4793074.289899999 2606175.0661999993, 4805669.1493 2605574.086100001, 4800109.809699999 2617566.9919000007, 4809744.755899999 2623382.2041999996, 4827385.8894 2618351.326199999)), ((4961495.179300001 2231074.9704, 4995136.499299999 2206413.1975999996, 4996254.9154 2205599.395199999, 5014573.7599 2200024.6327, 5023279.372199999 2185927.997300001, 4988770.723099999 2205718.614499999, 4966770.7261 2218496.2315999996, 4943597.3945 2224747.9510999992, 4944567.9243 2229116.354800001, 4945004.818499999 2228915.6999999993, 4945456.0996 2228896.5102999993, 4945883.206700001 2229062.325099999, 4946245.9845 2229397.559800001, 4946488.074999999 2229853.1834999993, 4961495.179300001 2231074.9704)), ((4911130.4901 2237741.6239, 4911787.6154 2234066.9298, 4905715.616699999 2228508.7511, 4867562.8202 2224468.4581000004, 4864954.0866 2229459.3946, 4866642.533 2233544.0299999993, 4874863.8748 2232048.3275000006, 4888474.304 2233415.2880000006, 4896729.9035 2241736.7665, 4911130.4901 2237741.6239)), ((4889754.4461 2253747.5062000006, 4891032.4716 2249227.8323, 4875221.159600001 2248871.1487000007, 4873491.655300001 2251429.0142, 4874261.3618 2253281.7980000004, 4889754.4461 2253747.5062000006)), ((4862510.991 2258701.2652000003, 4869864.673699999 2250066.5242, 4866077.4618999995 2247687.9211, 4844923.837400001 2250421.7885999996, 4843522.981899999 2252461.0266999993, 4845978.862 2256062.5233999994, 4855684.5735 2253439.643100001, 4862510.991 2258701.2652000003)), ((4850311.340299999 2161186.6624, 4840168.896199999 2159323.5995000005, 4836488.642100001 2163528.6326, 4847286.9268 2168800.9594, 4850311.340299999 2161186.6624)), ((4838645.773800001 2272279.8817, 4835883.9109000005 2268273.2632999998, 4825147.7315 2274986.8846000005, 4827528.9331 2278645.4815999996, 4835086.521 2276825.4528, 4838645.773800001 2272279.8817)), ((4829838.273399999 2233426.8457999993, 4817221.7051 2231369.486199999, 4815243.0866 2235976.0939000007, 4819973.570599999 2239218.3342000004, 4830071.520500001 2239261.2233000007, 4829838.273399999 2233426.8457999993)), ((4749839.6348 2324366.281199999, 4751724.0032 2310545.689099999, 4742076.159700001 2316441.9229000006, 4741629.3407000005 2321434.3610999994, 4749839.6348 2324366.281199999)), ((4744446.6307 2324483.0076, 4739681.9473 2320055.9594, 4731240.645300001 2326950.0320999995, 4723922.2434 2337672.312999999, 4727793.23 2344270.6043999996, 4732154.5263 2339866.0259000007, 4731081.489700001 2333961.5216000006, 4744446.6307 2324483.0076)), ((4733750.7754 2379374.9159999993, 4734901.6293 2370599.223099999, 4729304.9728999995 2371727.046, 4721841.1482 2381678.0275, 4722978.201400001 2387668.6203000005, 4733750.7754 2379374.9159999993)), ((4716388.8879 2356646.899, 4718561.9395 2342812.8279, 4711133.306500001 2346180.3757000007, 4708846.4354 2350772.2060000002, 4716388.8879 2356646.899)), ((4701083.983100001 2419480.8674999997, 4695668.942299999 2416538.0505999997, 4691326.738 2424020.2369999997, 4700540.8738 2428814.6153999995, 4701083.983100001 2419480.8674999997)), ((4691244.884299999 2373709.7404999994, 4684192.4124 2372182.213199999, 4680465.005899999 2380466.1591, 4684962.035499999 2384953.7189000007, 4691244.884299999 2373709.7404999994)), ((4672925.510399999 2399812.430400001, 4675719.8675999995 2391216.4638, 4665062.722100001 2392635.2445, 4668487.3925 2402365.8686999995, 4662327.8235 2432160.1119, 4668284.405099999 2434740.2584000006, 4668061.153000001 2440659.0182000007, 4672910.4399 2437771.9524000008, 4674261.703500001 2423786.6878999993, 4678802.3412999995 2401051.222100001, 4672925.510399999 2399812.430400001)), ((4665539.635299999 2458723.3422, 4664698.439099999 2447164.8774999995, 4657043.268100001 2455198.3825000003, 4660983.068299999 2462229.878799999, 4665539.635299999 2458723.3422)))",56586.646731845925,3893026.0,14.7,18.74911,197.0,2366.0,4.329382850255817,68.7976090622291
