NUTS_CODE;YEAR;MONTH;CDD;HDD
UKK13;2017;9;0;120.36
UKK13;2017;10;0;157.14
UKK13;2017;11;0;328.55
UKK13;2017;12;0;399.55
UKK30;1986;1;0;356.08
UKK30;1986;2;0;478.64
UKK30;1986;3;0;354.75
UKK30;1986;4;0;353.37
UKK30;1986;5;0;229.73
UKK30;1986;6;0;117.37
UKK30;1986;7;0;49.85
UKK30;1986;8;0;124.89
UKK30;1986;9;0;182.03
UKK30;1986;10;0;175.55
UKK30;1986;11;0;267.25
UKK30;1986;12;0;304.38
UKK30;1987;1;0;460.24
UKK30;1987;2;0;348.59
UKK30;1987;3;0;365.65
UKK30;1987;4;0;228.87
UKK30;1987;5;0;231.38
UKK30;1987;6;0;151.79
UKK30;1987;7;0;30.31
UKK30;1987;8;0;38.16
UKK30;1987;9;0;76.85
UKK30;1987;10;0;211.71
UKK30;1987;11;0;278.4
UKK30;1987;12;0;319.51
UKK30;1988;1;0;321.16
UKK30;1988;2;0;342.14
UKK30;1988;3;0;318.04
UKK30;1988;4;0;271.71
UKK30;1988;5;0;195.55
UKK30;1988;6;0;71.61
UKK30;1988;7;0;102.33
UKK30;1988;8;0;69.31
UKK30;1988;9;0;107.71
UKK30;1988;10;0;182.38
UKK30;1988;11;0;285.06
UKK30;1988;12;0;267.68
UKK30;1989;1;0;312.45
UKK30;1989;2;0;290.66
UKK30;1989;3;0;295.8
UKK30;1989;4;0;319.37
UKK30;1989;5;0;120.5
UKK30;1989;6;0;88.47
UKK30;1989;7;0;1.34
UKK30;1989;8;0;11.5
UKK30;1989;9;0;58.46
UKK30;1989;10;0;150.22
UKK30;1989;11;0;265.22
UKK30;1989;12;0;327.61
UKK30;1990;1;0;298.63
UKK30;1990;2;0;257.91
UKK30;1990;3;0;280.19
UKK30;1990;4;0;279.66
UKK30;1990;5;0;133.95
UKK30;1990;6;0;125.39
UKK30;1990;7;0;41.34
UKK30;1990;8;5.5;7.06
UKK30;1990;9;0;85.33
UKK30;1990;10;0;143.75
UKK30;1990;11;0;278.31
UKK30;1990;12;0;366.35
UKK30;1991;1;0;389.13
UKK30;1991;2;0;398.69
UKK30;1991;3;0;294.48
UKK30;1991;4;0;281.2
UKK30;1991;5;0;204.32
UKK30;1991;6;0;160.41
UKK30;1991;7;0;40.28
UKK30;1991;8;0;15.38
UKK30;1991;9;0;51.5
UKK30;1991;10;0;211.13
UKK30;1991;11;0;282.77
UKK30;1991;12;0;334.58
UKK30;1992;1;0;389
UKK30;1992;2;0;326.41
UKK30;1992;3;0;304.52
UKK30;1992;4;0;275.4
UKK30;1992;5;0;142.75
UKK30;1992;6;0;65.59
UKK30;1992;7;0;7.58
UKK30;1992;8;0;39.44
UKK30;1992;9;0;127.05
UKK30;1992;10;0;264.89
UKK30;1992;11;0;253.45
UKK30;1992;12;0;356.67
UKK30;1993;1;0;300.58
UKK30;1993;2;0;313.82
UKK30;1993;3;0;322.41
UKK30;1993;4;0;238.42
UKK30;1993;5;0;199.53
UKK30;1993;6;0;97.99
UKK30;1993;7;0;54.6
UKK30;1993;8;0;52.85
UKK30;1993;9;0;123.38
UKK30;1993;10;0;262.85
UKK30;1993;11;0;311.87
UKK30;1993;12;0;315.78
UKK30;1994;1;0;322.18
UKK30;1994;2;0;325.3
UKK30;1994;3;0;288.42
UKK30;1994;4;0;287.99
UKK30;1994;5;0;214.21
UKK30;1994;6;0;123.24
UKK30;1994;7;0;24.45
UKK30;1994;8;0;33.02
UKK30;1994;9;0;125.12
UKK30;1994;10;0;181.64
UKK30;1994;11;0;195.84
UKK30;1994;12;0;279.03
UKK30;1995;1;0;329.79
UKK30;1995;2;0;267.72
UKK30;1995;3;0;342.36
UKK30;1995;4;0;270.36
UKK30;1995;5;0;186.44
UKK30;1995;6;0;104.47
UKK30;1995;7;0;8.22
UKK30;1995;8;2.53;0.25
UKK30;1995;9;0;83.18
UKK30;1995;10;0;100.89
UKK30;1995;11;0;252.72
UKK30;1995;12;0;372.02
UKK30;1996;1;0;337.84
UKK30;1996;2;0;374.84
UKK30;1996;3;0;355.66
UKK30;1996;4;0;274.01
UKK30;1996;5;0;261.06
UKK30;1996;6;0;104.43
UKK30;1996;7;0;37.51
UKK30;1996;8;0;24.13
UKK30;1996;9;0;92.95
UKK30;1996;10;0;159.45
UKK30;1996;11;0;288.8
UKK30;1996;12;0;403.49
UKK30;1997;1;0;428.31
UKK30;1997;2;0;276.24
UKK30;1997;3;0;284.34
UKK30;1997;4;0;247.08
UKK30;1997;5;0;173.76
UKK30;1997;6;0;115.46
UKK30;1997;7;0;30.53
UKK30;1997;8;0;3.72
UKK30;1997;9;0;54.3
UKK30;1997;10;0;142.34
UKK30;1997;11;0;225.73
UKK30;1997;12;0;309.73
UKK30;1998;1;0;336.78
UKK30;1998;2;0;270.21
UKK30;1998;3;0;282.21
UKK30;1998;4;0;290.13
UKK30;1998;5;0;125.79
UKK30;1998;6;0;108.53
UKK30;1998;7;0;48.78
UKK30;1998;8;0;27.5
UKK30;1998;9;0;45.87
UKK30;1998;10;0;168.09
UKK30;1998;11;0;273.81
UKK30;1998;12;0;312.54
UKK30;1999;1;0;318.17
UKK30;1999;2;0;299.56
UKK30;1999;3;0;310.26
UKK30;1999;4;0;244.77
UKK30;1999;5;0;150.36
UKK30;1999;6;0;125.28
UKK30;1999;7;0;7.24
UKK30;1999;8;0;10.03
UKK30;1999;9;0;51.63
UKK30;1999;10;0;181.98
UKK30;1999;11;0;255.32
UKK30;1999;12;0;317.32
UKK30;2000;1;0;353.23
UKK30;2000;2;0;283.09
UKK30;2000;3;0;306.81
UKK30;2000;4;0;288.34
UKK30;2000;5;0;168.5
UKK30;2000;6;0;102.29
UKK30;2000;7;0;34.24
UKK30;2000;8;0;10.68
UKK30;2000;9;0;53.94
UKK30;2000;10;0;203.82
UKK30;2000;11;0;278.01
UKK30;2000;12;0;311.43
UKK30;2001;1;0;366.05
UKK30;2001;2;0;307.86
UKK30;2001;3;0;325.05
UKK30;2001;4;0;277.75
UKK30;2001;5;0;159.52
UKK30;2001;6;0;102.17
UKK30;2001;7;0;42.68
UKK30;2001;8;0;7.79
UKK30;2001;9;0;72.1
UKK30;2001;10;0;102.33
UKK30;2001;11;0;251.42
UKK30;2001;12;0;360.56
UKK30;2002;1;0;300.07
UKK30;2002;2;0;266.69
UKK30;2002;3;0;287.42
UKK30;2002;4;0;257.06
UKK30;2002;5;0;200.34
UKK30;2002;6;0;140.71
UKK30;2002;7;0;67.05
UKK30;2002;8;0;17.96
UKK30;2002;9;0;68.19
UKK30;2002;10;0;172.4
UKK30;2002;11;0;213.56
UKK30;2002;12;0;317.59
UKK30;2003;1;0;357.58
UKK30;2003;2;0;325.02
UKK30;2003;3;0;272.63
UKK30;2003;4;0;222.66
UKK30;2003;5;0;194.71
UKK30;2003;6;0;73.74
UKK30;2003;7;0;6.29
UKK30;2003;8;2.62;11.88
UKK30;2003;9;0;61.1
UKK30;2003;10;0;207.75
UKK30;2003;11;0;235.63
UKK30;2003;12;0;320.28
UKK30;2004;1;0;316.61
UKK30;2004;2;0;331.42
UKK30;2004;3;0;327.69
UKK30;2004;4;0;253.48
UKK30;2004;5;0;171.32
UKK30;2004;6;0;56.69
UKK30;2004;7;0;55.51
UKK30;2004;8;0;12.08
UKK30;2004;9;0;68.44
UKK30;2004;10;0;201.14
UKK30;2004;11;0;239.85
UKK30;2004;12;0;305.2
UKK30;2005;1;0;308.67
UKK30;2005;2;0;348.51
UKK30;2005;3;0;309.96
UKK30;2005;4;0;257.24
UKK30;2005;5;0;214.36
UKK30;2005;6;0;68.47
UKK30;2005;7;0;17.45
UKK30;2005;8;0;11.56
UKK30;2005;9;0;51.63
UKK30;2005;10;0;114.16
UKK30;2005;11;0;273.32
UKK30;2005;12;0;344.64
UKK30;2006;1;0;367.33
UKK30;2006;2;0;360.39
UKK30;2006;3;0;357.8
UKK30;2006;4;0;260.79
UKK30;2006;5;0;197.75
UKK30;2006;6;0;44.25
UKK30;2006;7;0.25;0.25
UKK30;2006;8;0;10.22
UKK30;2006;9;0;11.26
UKK30;2006;10;0;100.6
UKK30;2006;11;0;240.65
UKK30;2006;12;0;290.7
UKK30;2007;1;0;293.58
UKK30;2007;2;0;271.36
UKK30;2007;3;0;298.08
UKK30;2007;4;0;186.43
UKK30;2007;5;0;165.33
UKK30;2007;6;0;59.58
UKK30;2007;7;0;54.45
UKK30;2007;8;0;31.19
UKK30;2007;9;0;75.51
UKL21;1988;12;0;308.44
UKL21;1989;1;0;350.81
UKL21;1989;2;0;325.51
UKL21;1989;3;0;320.19
UKL21;1989;4;0;347.92
UKL21;1989;5;0;140.38
UKL21;1989;6;0;103.49
UKL21;1989;7;0;5.7
UKL21;1989;8;0;24.73
UKL21;1989;9;0;79.41
UKL21;1989;10;0;185.17
UKL21;1989;11;0;324.72
UKL21;1989;12;0;387.54
UKL21;1990;1;0;334.85
UKL21;1990;2;0;282.57
UKL21;1990;3;0;301.67
UKL21;1990;4;0;301.22
UKL21;1990;5;0;149.03
UKL21;1990;6;0;124.55
UKL21;1990;7;0;37.45
UKL21;1990;8;5.91;14.88
UKL21;1990;9;0;133.54
UKL21;1990;10;0;169.56
UKL21;1990;11;0;329.09
UKL21;1990;12;0;417.87
UKL21;1991;1;0;440.36
UKL21;1991;2;0;450.16
UKL21;1991;3;0;314.36
UKL21;1991;4;0;297.98
UKL21;1991;5;0;212.31
UKL21;1991;6;0;170.24
UKL21;1991;7;0;11.02
UKL21;1991;8;0;17.75
UKL21;1991;9;0;69.49
UKL21;1991;10;0;236.34
UKL21;1991;11;0;325.31
UKL21;1991;12;0;403.75
UKL21;1992;1;0;429.53
UKL21;1992;2;0;347.83
UKL21;1992;3;0;315.49
UKL21;1992;4;0;272.23
UKL21;1992;5;0;121.28
UKL21;1992;6;0;46.14
UKL21;1992;7;0;20.61
UKL21;1992;8;0;40.7
UKL21;1992;9;0;112.53
UKL21;1992;10;0;297.71
UKL21;1992;11;0;286.16
UKL21;1992;12;0;416.96
UKL21;1993;1;0;345
UKL21;1993;2;0;351.58
UKL21;1993;3;0;343.14
UKL21;1993;4;0;249.03
UKL21;1993;5;0;188.17
UKL21;1993;6;0;61.84
UKL21;1993;7;0;56.04
UKL21;1993;8;0;72.19
UKL21;1993;9;0;148.48
UKL21;1993;10;0;285.79
UKL21;1993;11;0;374.52
UKL21;1993;12;0;362.46
UKL21;1994;1;0;367.63
UKL21;1994;2;0;385.62
UKL21;1994;3;0;309.88
UKL21;1994;4;0;292.06
UKL21;1994;5;0;213.99
UKL21;1994;6;0;99.59
UKL21;1994;7;0;2.54
UKL21;1994;8;0;45.74
UKL21;1994;9;0;137.29
UKL21;1994;10;0;223.55
UKL21;1994;11;0;213.77
UKL21;1994;12;0;331.12
UKL21;1995;1;0;375.98
UKL21;1995;2;0;298.25
UKL21;1995;3;0;370.84
UKL21;1995;4;0;266.56
UKL21;1995;5;0;184.9
UKL21;1995;6;0;101.61
UKL21;1995;7;0;9.51
UKL21;1995;8;8.95;4.34
UKL21;1995;9;0;100.58
UKL21;1995;10;0;115.01
UKL21;1995;11;0;287.99
UKL21;1995;12;0;465.26
UKL21;1996;1;0;404.88
UKL21;1996;2;0;425.48
UKL21;1996;3;0;397.06
UKL21;1996;4;0;285.14
UKL21;1996;5;0;267.5
UKL21;1996;6;0;101.35
UKL21;1996;7;0;34.63
UKL21;1996;8;0;28.51
UKL21;1996;9;0;104.23
UKL21;1996;10;0;181.51
UKL21;1996;11;0;340.88
UKL21;1996;12;0;453.11
UKL21;1997;1;0;474.18
UKL21;1997;2;0;305.11
UKL21;1997;3;0;301.53
UKL21;1997;4;0;270.55
UKL21;1997;5;0;193.01
UKL21;1997;6;0;96.89
UKL21;1997;7;0;27.53
UKL21;1997;8;0;2.33
UKL21;1997;9;0;89.84
UKL21;1997;10;0;207.39
UKL21;1997;11;0;264.01
UKL21;1997;12;0;352.73
UKL21;1998;1;0;366.47
UKL21;1998;2;0;276.81
UKL21;1998;3;0;283.55
UKL21;1998;4;0;291.33
UKL21;1998;5;0;108.39
UKL21;1998;6;0;85.84
UKL21;1998;7;0;24.68
UKL21;1998;8;0;23.72
UKL21;1998;9;0;58.52
UKL21;1998;10;0;194.38
UKL21;1998;11;0;317.79
UKL21;1998;12;0;354.35
UKL21;1999;1;0;347.88
UKL21;1999;2;0;327.26
UKL21;1999;3;0;313.97
UKL21;1999;4;0;242.88
UKL21;1999;5;0;124.04
UKL21;1999;6;0;85.89
UKL21;1999;7;0;0.64
UKL21;1999;8;0;20.01
UKL21;1999;9;0;47.7
UKL21;1999;10;0;199.59
UKL21;1999;11;0;274.53
UKL21;1999;12;0;368.84
UKL21;2000;1;0;375.83
UKL21;2000;2;0;305.51
UKL21;2000;3;0;299.91
UKL21;2000;4;0;290.5
UKL21;2000;5;0;164.35
UKL21;2000;6;0;60.26
UKL21;2000;7;0;26.48
UKL21;2000;8;0;12.97
UKL21;2000;9;0;56.87
UKL21;2000;10;0;212.99
UKL21;2000;11;0;302.2
UKL21;2000;12;0;346.06
UKL21;2001;1;0;421.53
UKL21;2001;2;0;349.94
UKL21;2001;3;0;376.01
UKL21;2001;4;0;299.22
UKL21;2001;5;0;152.39
UKL21;2001;6;0.27;90.95
UKL21;2001;7;0;38.4
UKL21;2001;8;0;12.03
UKL22;1987;6;0;135.91
UKL22;1987;7;0;35.68
UKL22;1987;8;0;44.47
UKL22;1987;9;0;86.74
UKL22;1987;10;0;230.23
UKL22;1987;11;0;314.15
UKL22;1987;12;0;365.3
UKL22;1988;1;0;358.78
UKL22;1988;2;0;364.88
UKL22;1988;3;0;339.94
UKL22;1988;4;0;276.29
UKL22;1988;5;0;177.51
UKL22;1988;6;0;63.42
UKL22;1988;7;0;52.99
UKL22;1988;8;0;48.54
UKL22;1988;9;0;107.19
UKL22;1988;10;0;200.8
UKL22;1988;11;0;343.04
UKL22;1988;12;0;302
UKL22;1989;1;0;341.25
UKL22;1989;2;0;319
UKL22;1989;3;0;312.15
UKL22;1989;4;0;334.84
UKL22;1989;5;0;125.12
UKL22;1989;6;0;87.88
UKL22;1989;7;0;4.28
UKL22;1989;8;0;16.5
UKL22;1989;9;0;62.27
UKL22;1989;10;0;177.1
UKL22;1989;11;0;311.06
UKL22;1989;12;0;376.17
UKL22;1990;1;0;325.68
UKL22;1990;2;0;277.55
UKL22;1990;3;0;293.25
UKL22;1990;4;0;290.87
UKL22;1990;5;0;127.09
UKL22;1990;6;0;101.54
UKL22;1990;7;0;38.09
UKL22;1990;8;7.79;6.85
UKL22;1990;9;0;116.62
UKL22;1990;10;0;153.76
UKL22;1990;11;0;321.45
UKL22;1990;12;0;410.17
UKL22;1991;1;0;432.44
UKL22;1991;2;0;443.81
UKL22;1991;3;0;310.35
UKL22;1991;4;0;288.29
UKL22;1991;5;0;198.17
UKL22;1991;6;0;154.83
UKL22;1991;7;0;10.54
UKL22;1991;8;0;13.77
UKL22;1991;9;0;54.9
UKL22;1991;10;0;230.35
UKL22;1991;11;0;313.77
UKL22;1991;12;0;386.78
UKL22;1992;1;0;416.36
UKL22;1992;2;0;339.01
UKL22;1992;3;0;308.01
UKL22;1992;4;0;267.19
UKL22;1992;5;0;118.17
UKL22;1992;6;0;38.76
UKL22;1992;7;0;6.98
UKL22;1992;8;0;34.85
UKL22;1992;9;0;97.42
UKL22;1992;10;0;282.8
UKL22;1992;11;0;270.67
UKL22;1992;12;0;398.38
UKL22;1993;1;0;330.2
UKL22;1993;2;0;340.87
UKL22;1993;3;0;334.13
UKL22;1993;4;0;241.03
UKL22;1993;5;0;182.22
UKL22;1993;6;0;58.63
UKL22;1993;7;0;44.74
UKL22;1993;8;0;58.67
UKL22;1993;9;0;134.51
UKL22;1993;10;0;272.16
UKL22;1993;11;0;355.45
UKL22;1993;12;0;348.03
UKL22;1994;1;0;352.88
UKL22;1994;2;0;372.56
UKL22;1994;3;0;304.39
UKL22;1994;4;0;283.2
UKL22;1994;5;0;204.33
UKL22;1994;6;0;97.81
UKL22;1994;7;0;0.45
UKL22;1994;8;0;38.3
UKL22;1994;9;0;119.53
UKL22;1994;10;0;208.14
UKL22;1994;11;0;197.53
UKL22;1994;12;0;310.08
UKL22;1995;1;0;359.7
UKL22;1995;2;0;290.07
UKL22;1995;3;0;357.4
UKL22;1995;4;0;259.07
UKL22;1995;5;0;172.69
UKL22;1995;6;0;93.33
UKL22;1995;7;0;7.93
UKL22;1995;8;11.4;0.15
UKL22;1995;9;0;90.37
UKL22;1995;10;0;92.21
UKL22;1995;11;0;268.87
UKL22;1995;12;0;455.46
UKL22;1996;1;0;397.28
UKL22;1996;2;0;415.05
UKL22;1996;3;0;386
UKL22;1996;4;0;283.77
UKL22;1996;5;0;250.53
UKL22;1996;6;0;82.53
UKL22;1996;7;0;28.77
UKL22;1996;8;0;11.34
UKL22;1996;9;0;79.87
UKL22;1996;10;0;165.99
UKL22;1996;11;0;317.38
UKL22;1996;12;0;436.07
UKL22;1997;1;0;461
UKL22;1997;2;0;302.53
UKL22;1997;3;0;295.6
UKL22;1997;4;0;259.7
UKL22;1997;5;0;178.63
UKL22;1997;6;0;74.81
UKL22;1997;7;0;23.99
UKL22;1997;8;0;0.28
UKL22;1997;9;0;62.81
UKL22;1997;10;0;182.11
UKL22;1997;11;0;248.84
UKL22;1997;12;0;328.51
UKL22;1998;1;0;344.54
UKL22;1998;2;0;262.63
UKL22;1998;3;0;266.72
UKL22;1998;4;0;274.2
UKL22;1998;5;0;90.45
UKL22;1998;6;0;66.66
UKL22;1998;7;0;15.85
UKL22;1998;8;0;10.28
UKL22;1998;9;0;42.44
UKL22;1998;10;0;176.52
UKL22;1998;11;0;290.11
UKL22;1998;12;0;329.25
UKL22;1999;1;0;325.43
UKL22;1999;2;0;311.78
UKL22;1999;3;0;299.84
UKL22;1999;4;0;225.3
UKL22;1999;5;0;111.49
UKL22;1999;6;0;77.98
UKL22;1999;7;0;1.66
UKL22;1999;8;0;2.73
UKL22;1999;9;0;25.95
UKL22;1999;10;0;173.87
UKL22;1999;11;0;251.3
UKL22;1999;12;0;344.7
UKL22;2000;1;0;356.83
UKL22;2000;2;0;291.32
UKL22;2000;3;0;289
UKL22;2000;4;0;270.94
UKL22;2000;5;0;152.51
UKL22;2000;6;0;59.81
UKL22;2000;7;0;17.15
UKL22;2000;8;0;2.17
UKL22;2000;9;0;34.53
UKL22;2000;10;0;192.05
UKL22;2000;11;0;283.28
UKL22;2000;12;0;341.36
UKL22;2001;1;0;408.27
UKL22;2001;2;0;344.78
UKL22;2001;3;0;373.65
UKL22;2001;4;0;293.63
UKL22;2001;5;0;140.58
UKL22;2001;6;0;89.71
UKL22;2001;7;0;34.53
UKL22;2001;8;0;9.27
UKL22;2001;9;0;101.79
UKL22;2001;10;0;105.69
UKL22;2001;11;0;275.43
UKL22;2001;12;0;405.74
UKL22;2002;1;0;344.49
UKL22;2002;2;0;281.34
UKL22;2002;3;0;309.97
UKL22;2002;4;0;262.42
UKL22;2002;5;0;189.92
UKL22;2002;6;0;114.48
UKL22;2002;7;0;51.12
UKL22;2002;8;0;8.61
UKL22;2002;9;0;63.85
UKL22;2002;10;0;212.42
UKL22;2002;11;0;233.47
UKL22;2002;12;0;353.84
UKL22;2003;1;0;387.33
UKL22;2003;2;0;358.93
UKL22;2003;3;0;297.88
UKL22;2003;4;0;222.12
UKL22;2003;5;0;185.01
UKL22;2003;6;0;36.81
UKL22;2003;7;3.11;8.95
UKL22;2003;8;6.51;14.88
UKL22;2003;9;0;74.64
UKL22;2003;10;0;247.16
UKL22;2003;11;0;259.46
UKL22;2003;12;0;366.63
UKL22;2004;1;0;368.03
UKL22;2004;2;0;359.11
UKL22;2004;3;0;324.81
UKL22;2004;4;0;228.18
UKL22;2004;5;0;132.28
UKL22;2004;6;0;42.01
UKL22;2004;7;0;27.78
UKL22;2004;8;0;8.34
UKL22;2004;9;0;52.88
UKL22;2004;10;0;187.58
UKL22;2004;11;0;252.72
UKL22;2004;12;0;328.68
UKL22;2005;1;0;322.97
UKL22;2005;2;0;340.77
UKL22;2005;3;0;305.06
UKL22;2005;4;0;230.15
UKL22;2005;5;0;175.54
UKL22;2005;6;1.63;48.69
UKL22;2005;7;3.29;11.55
UKL22;2005;8;0;15.07
UKL22;2005;9;0;39.16
UKL22;2005;10;0;94
UKL22;2005;11;0;305.83
UKL22;2005;12;0;356.12
UKL22;2006;1;0;383.7
UKL22;2006;2;0;364.55
UKL22;2006;3;0;364.24
UKL22;2006;4;0;251.73
UKL22;2006;5;0;156.37
UKL22;2006;6;0;27.26
UKL22;2006;7;6.69;0.12
UKL22;2006;8;0;14.52
UKL22;2006;9;0;6.13
UKL22;2006;10;0;102.37
UKL22;2006;11;0;257.17
UKL22;2006;12;0;314.54
UKL22;2007;1;0;308.78
UKL22;2007;2;0;308.2
UKL22;2007;3;0;308.97
UKL22;2007;4;0;179.81
UKL22;2007;5;0;165.12
UKL22;2007;6;0;38.79
UKL22;2007;7;0;38.3
UKL22;2007;8;0;36.76
UKL22;2007;9;0;74.71
UKL22;2007;10;0;179.06
UKL22;2007;11;0;277.4
UKL22;2007;12;0;363.53
UKL22;2008;1;0;319.61
UKL22;2008;2;0;335.41
UKL22;2008;3;0;331.26
UKL22;2008;4;0;288.71
UKL22;2008;5;0;108.21
UKL22;2008;6;0;76.13
UKL22;2008;7;0;24.69
UKL22;2008;8;0;11.75
UKL22;2008;9;0;94.4
UKL22;2008;10;0;205.02
UKL22;2008;11;0;285.18
UKL22;2008;12;0;415.39
UKL22;2009;1;0;429.73
UKL22;2009;2;0;361.63
UKM66;1986;1;0;451.02
UKM66;1986;2;0;424.71
UKM66;1986;3;0;391.95
UKM66;1986;4;0;391.78
UKM66;1986;5;0;288.52
UKM66;1986;6;0;230.26
UKM66;1986;7;0;196.97
UKM66;1986;8;0;202.09
UKM66;1986;9;0;253.35
UKM66;1986;10;0;281.57
UKM66;1986;11;0;322.48
UKM66;1986;12;0;399.15
UKM66;1987;1;0;456.67
UKM66;1987;2;0;404.74
UKM66;1987;3;0;444.98
UKM66;1987;4;0;327.22
UKM66;1987;5;0;318.59
UKM66;1987;6;0;261.23
UKM66;1987;7;0;179.92
UKM66;1987;8;0;182.92
UKM66;1987;9;0;208.34
UKM66;1987;10;0;267.69
UKM66;1987;11;0;327.16
UKM66;1987;12;0;352.5
UKM66;1988;1;0;404.16
UKM66;1988;2;0;389.35
UKM66;1988;3;0;433.5
UKM66;1988;4;0;380.29
UKM66;1988;5;0;290.19
UKM66;1988;6;0;221.21
UKM66;1988;7;0;162.69
UKM66;1988;8;0;178.65
UKM66;1988;9;0;194.41
UKM66;1988;10;0;280.35
UKM66;1988;11;0;339.92
UKM66;1988;12;0;364.85
UKM66;1989;1;0;335.97
UKM66;1989;2;0;358.11
UKM66;1989;3;0;383.39
UKM66;1989;4;0;358.3
UKM66;1989;5;0;291.08
UKM66;1989;6;0;234.69
UKM66;1989;7;0;188.38
UKM66;1989;8;0;184.16
UKM66;1989;9;0;215.06
UKM66;1989;10;0;284.48
UKM66;1989;11;0;329.94
UKM66;1989;12;0;397.73
UKM66;1990;1;0;379.01
UKM66;1990;2;0;351.55
UKM66;1990;3;0;384.32
UKM66;1990;4;0;359.93
UKM66;1990;5;0;292.24
UKM66;1990;6;0;214.7
UKM66;1990;7;0;180.54
UKM66;1990;8;0;153.83
UKM66;1990;9;0;225.65
UKM66;1990;10;0;262.8
UKM66;1990;11;0;335.6
UKM66;1990;12;0;402.3
UKM66;1991;1;0;407.51
UKM66;1991;2;0;396.93
UKM66;1991;3;0;364.71
UKM66;1991;4;0;342.95
UKM66;1991;5;0;298.49
UKM66;1991;6;0;259.76
UKM66;1991;7;0;130.88
UKM66;1991;8;0;133.13
UKM66;1991;9;0;218.6
UKM66;1991;10;0;278.95
UKM66;1991;11;0;339.52
UKM66;1991;12;0;368.07
UKM66;1992;1;0;365.31
UKM66;1992;2;0;359.02
UKM66;1992;3;0;404.8
UKM66;1992;4;0;350.68
UKM66;1992;5;0;258.13
UKM66;1992;6;0;173.97
UKM66;1992;7;0;177.79
UKM66;1992;8;0;180.89
UKM66;1992;9;0;207.9
UKM66;1992;10;0;340.95
UKM66;1992;11;0;359.95
UKM66;1992;12;0;398.6
UKM66;1993;1;0;431.97
UKM66;1993;2;0;363.99
UKM66;1993;3;0;390.66
UKM66;1993;4;0;343.99
UKM66;1993;5;0;303.05
UKM66;1993;6;0;258.37
UKM66;1993;7;0;221.02
UKM66;1993;8;0;211.22
UKM66;1993;9;0;235.54
UKM66;1993;10;0;322.36
UKM66;1993;11;0;345.61
UKM66;1993;12;0;449.69
UKM66;1994;1;0;442.32
UKM66;1994;2;0;407.46
UKM66;1994;3;0;438.77
UKM66;1994;4;0;361.64
UKM66;1994;5;0;325.76
UKM66;1994;6;0;247.45
UKM66;1994;7;0;139.95
UKM66;1994;8;0;166.99
UKM66;1994;9;0;226.39
UKM66;1994;10;0;310.51
UKM66;1994;11;0;297.62
UKM66;1994;12;0;392.12
UKM66;1995;1;0;445.06
UKM66;1995;2;0;411.92
UKM66;1995;3;0;445.1
UKM66;1995;4;0;379.41
UKM66;1995;5;0;331.05
UKM66;1995;6;0;229.6
UKM66;1995;7;0;186.27
UKM66;1995;8;0;132.12
UKM66;1995;9;0;193.69
UKM66;1995;10;0;250.76
UKM66;1995;11;0;331.1
UKM66;1995;12;0;463.25
UKM66;1996;1;0;391.8
UKM66;1996;2;0;430.39
UKM66;1996;3;0;432.61
UKM66;1996;4;0;344.76
UKM66;1996;5;0;347.64
UKM66;1996;6;0;221.38
UKM66;1996;7;0;197.67
UKM66;1996;8;0;139.52
UKM66;1996;9;0;199.07
UKM66;1996;10;0;261.38
UKM66;1996;11;0;423.02
UKM66;1996;12;0;450.09
UKM66;1997;1;0;399.57
UKM66;1997;2;0;372.28
UKM66;1997;3;0;387.58
UKM66;1997;4;0;372.17
UKM66;1997;5;0;317.47
UKM66;1997;6;0;234.72
UKM66;1997;7;0;137.94
UKM66;1997;8;0;86.28
UKM66;1997;9;0;197.33
UKM66;1997;10;0;301.25
UKM66;1997;11;0;305.57
UKM66;1997;12;0;363.81
UKM66;1998;1;0;386.35
UKM66;1998;2;0;326.61
UKM66;1998;3;0;397.24
UKM66;1998;4;0;358.36
UKM66;1998;5;0;281.46
UKM66;1998;6;0;249.4
UKM66;1998;7;0;200.48
UKM66;1998;8;0;195.52
UKM66;1998;9;0;182.82
UKM66;1998;10;0;303.41
UKM66;1998;11;0;351.55
UKM66;1998;12;0;379.47
UKM66;1999;1;0;398.59
UKM66;1999;2;0;392.67
UKM66;1999;3;0;382.28
UKM66;1999;4;0;335.53
UKM66;1999;5;0;305.17
UKM66;1999;6;0;228.53
UKM66;1999;7;0;179.88
UKM66;1999;8;0;159.19
UKM66;1999;9;0;157.17
UKM66;1999;10;0;259.44
UKM66;1999;11;0;305.58
UKM66;1999;12;0;437.03
UKM66;2000;1;0;390.64
UKM66;2000;2;0;378.51
UKM66;2000;3;0;397.39
UKM66;2000;4;0;368.81
UKM66;2000;5;0;276.51
UKM66;2000;6;0;252.35
UKM66;2000;7;0;206.44
UKM66;2000;8;0;178.45
UKM66;2000;9;0;183.64
UKM66;2000;10;0;241.99
UKM66;2000;11;0;313.22
UKM66;2000;12;0;376.56
UKM66;2001;1;0;396.78
UKM66;2001;2;0;435.24
UKM66;2001;3;0;448.14
UKM66;2001;4;0;367.94
UKM66;2001;5;0;283.77
UKM66;2001;6;0;249.66
UKM66;2001;7;0;179.06
UKM66;2001;8;0;166.57
UKM66;2001;9;0;216.04
UKM66;2001;10;0;205.88
UKM66;2001;11;0;341.87
UKM66;2001;12;0;424.54
UKM66;2002;1;0;376.03
